epoch,acc,loss,val_acc,val_loss
36,0.9001814883114422,0.21179501212011015,0.8568840571071791,0.38210633353910584
37,0.8988203263542397,0.21693742729574714,0.853260868701382,0.443510247313458
38,0.9033575316522602,0.20849636554068965,0.8623188397158748,0.4303124141002047
39,0.911524500907441,0.2092558204073006,0.8677536223245703,0.4059360692466515
40,0.911070780399274,0.19558657707136037,0.8496376820232557,0.43952073739922565
41,0.9115245007992656,0.18776581508061846,0.853260868701382,0.42829306833985925
42,0.9047186931767611,0.19130136705461734,0.8478260886841926,0.4628776346427807
43,0.9010889294359515,0.19417597072202367,0.8460144910259523,0.4909985281419063
44,0.9124319421401258,0.1934546754575468,0.8586956513100776,0.4593711633613144
45,0.9092558982584308,0.20367649538330937,0.8659420307131781,0.44729769229888916
46,0.906987295717596,0.19568504982656662,0.8586956504462422,0.4592339716095855
47,0.9083484570257461,0.18921660241111438,0.860507247240647,0.4628753195638242
48,0.9088021779666146,0.1946485378456635,0.8514492762261543,0.48493115193601966
49,0.9078947367339298,0.19329384339807687,0.8442028994145601,0.4474629198295483
0,0.5362976408697083,1.0443322626627076,0.6340579701506573,0.624876390332761
1,0.5916515424333769,0.7660083685293388,0.6612318857856418,0.5986182430516118
2,0.6234119778968894,0.6509465952750343,0.6920289863710818,0.5766291350558184
3,0.6842105265321403,0.5926541141935788,0.730072463768116,0.5432189184686412
4,0.7159709616711265,0.544434542826862,0.717391306075497,0.5389276894106381
5,0.7513611616326763,0.5065107655503572,0.7735507237738457,0.4724908142850019
6,0.7817604354635125,0.46279844998664305,0.7735507229100103,0.4813794264758843
7,0.8098911074025661,0.42491332772855533,0.7771739121796428,0.4299728632837102
8,0.8294010892537458,0.3766814663384225,0.8061594202898551,0.3982146019520967
9,0.8448275862068966,0.34553741343224764,0.7971014492753623,0.5122389823630236
10,0.8529945552457266,0.34917195611878443,0.8170289863710818,0.3857422246449236
11,0.8743194191295741,0.3244596947451036,0.8351449266723965,0.3576446171256079
12,0.8843012703092474,0.287842282744804,0.8478260886841926,0.3578390409980995
13,0.8947368419970878,0.27454717597922484,0.8496376794317494,0.3506459248238716
14,0.8861161521255645,0.26583012097435726,0.8568840579710145,0.3320653326269509
15,0.8911070777154012,0.26672010678128627,0.8496376820232557,0.3567558397417483
16,0.8915607988726205,0.25872224082531387,0.8623188414435455,0.32602175206377887
17,0.8892921957909087,0.2674645158426731,0.8550724646319514,0.31880929245465045
18,0.8915607982235682,0.2560672054976604,0.8749999982723291,0.29097614340160205
19,0.8901996373481197,0.2404616241987301,0.8695652165274689,0.3233917701071587
20,0.8951905628297809,0.2526412075368549,0.8550724629042805,0.2988862589649532
21,0.8992740468624066,0.23535661347981157,0.8695652182551398,0.28680896067964856
22,0.8979128857706073,0.234732879322367,0.8731884066609369,0.32969403180523194
23,0.8920145190562614,0.24722000128993538,0.8586956539015839,0.3162938727848772
24,0.893375680256236,0.2453037769197336,0.8605072463768116,0.29276365171308105
25,0.9042649729931203,0.22809040051514787,0.876811595066734,0.30016933316769806
26,0.9042649727767695,0.21902240307058482,0.8659420307131781,0.30509601727775904
27,0.9097096188747731,0.2145286296408103,0.8677536240522412,0.3486706342386163
28,0.905626134193095,0.20758506290601084,0.8713768133218738,0.3486077470192011
29,0.9038112524849533,0.22166926304246898,0.8858695660812267,0.2831377875113833
30,0.9124319418155995,0.21010797950836363,0.8731884066609369,0.31093805682831915
31,0.9029038109277424,0.21952253956002896,0.8568840562433436,0.3314809613469718
32,0.8974591653706158,0.23165616361988867,0.8586956539015839,0.3106268704801366
33,0.900181487986916,0.2287627548357969,0.8478260886841926,0.36323778223300324
34,0.8979128855542565,0.21763882619715863,0.85688405883485,0.32043772698312567
35,0.9119782213074326,0.2059907763114642,0.8695652173913043,0.29627256808073626
36,0.8983666062787743,0.21562592460758673,0.871376809866532,0.33767796512963116
37,0.9019963704522854,0.2175196666682913,0.8695652165274689,0.3326250357904296
38,0.9019963701277592,0.21556797139549427,0.8659420298493427,0.2974836558535479
39,0.90925589804208,0.2001364853388601,0.8804347843363665,0.35889584862667584
40,0.9106170597829317,0.20197343874972876,0.8731884040694305,0.32718309371367743
41,0.910163339058414,0.20101361781250543,0.8677536223245703,0.3079255007315373
42,0.9042649724522434,0.20111328623039537,0.8786231866781262,0.31140635756478796
43,0.9160617056645846,0.1925799088474843,0.8750000017276709,0.31408568136933923
44,0.9147005441400836,0.2042665229248265,0.8822463750839233,0.34947479462278064
45,0.906079854701262,0.19647289896400785,0.8750000008638354,0.4002877162850421
46,0.907894736517579,0.1997193173520578,0.8840579718783281,0.3143654495909594
47,0.9174228671890854,0.18678754203008005,0.8750000008638354,0.32279240307600604
48,0.9128856621074157,0.19463988476028893,0.873188404933266,0.3068334106085957
49,0.9115245011237918,0.18906367578274974,0.8840579718783281,0.34982635577519733
0,0.5399274045023424,0.9793921052435998,0.6340579701506573,0.6255292218664418
1,0.5939201450823872,0.7609492349970796,0.6485507255015166,0.621921710346056
2,0.6379310342664078,0.6533540150863938,0.6974637698436129,0.5744438344153805
3,0.687386569548432,0.5980243220411497,0.675724636817324,0.585157769313757
4,0.7164246821792934,0.5667312539532483,0.7572463750839233,0.5179654143858647
5,0.7495462791673069,0.5082259204123717,0.7663043478260869,0.5015980419905289
6,0.7658802174613177,0.48886390671323304,0.7844202881274016,0.4699203233787979
7,0.7899274045023424,0.45200194724025833,0.7590579692868219,0.49660277107487555
8,0.8280399272965433,0.3968518200024503,0.7681159437566564,0.5036247769991556
9,0.8484573503804077,0.3637710924103126,0.8188405779824741,0.45729934478151624
10,0.8489110709967501,0.3483573953653204,0.8297101431998654,0.43041763443877734
11,0.8684210523070528,0.32218680432076463,0.8387681142143582,0.41021526896435284
12,0.859800363084582,0.31056064675594197,0.8369565234668013,0.39262596507003344
13,0.8770417419622252,0.2906551628006781,0.8134057971014492,0.42383423058883
14,0.8815789472602457,0.3017228260609286,0.836956520875295,0.3555211519849473
15,0.87068965549694,0.27910949189736495,0.8478260878203572,0.368295771488245
16,0.8843012705255983,0.2676461171325019,0.8659420281216719,0.3534828960031703
17,0.8761343010540666,0.27035932607962304,0.8478260878203572,0.3288224598635798
18,0.8729582574968978,0.27814097142695515,0.8695652173913043,0.35287318454272504
19,0.8929219597480691,0.2449642665914096,0.8550724620404451,0.34254662886909815
20,0.8820326682011143,0.2533120323114516,0.8750000017276709,0.323187169821366
21,0.9006352083869076,0.24071438553761657,0.8423913034839906,0.427902416906495
22,0.8833938297256151,0.2710104457046938,0.8786231884057971,0.3304750634276349
23,0.8911070782562782,0.2521754705402899,0.8695652191189752,0.3209120609622071
24,0.9010889293277762,0.2324869376886129,0.8623188397158748,0.31705645590588666
25,0.9001814878787406,0.21686703031595303,0.875,0.365052304406097
26,0.8951905625052547,0.2220974678136476,0.8786231884057971,0.3420820840890857
27,0.899274046970582,0.2272477045574119,0.8695652156636335,0.33239454635675403
28,0.8942831217052716,0.22492798973557737,0.873188404933266,0.34604243955750397
29,0.9051724139012789,0.22289797950353465,0.8659420298493427,0.3598701452863389
30,0.8920145187317351,0.2314269320393647,0.8695652165274689,0.37059983481531555
31,0.8997277678032752,0.2283920191918008,0.8677536223245703,0.3424332893413046
32,0.8979128859869582,0.21417746142553548,0.878623190133468,0.3449233925860861
33,0.9010889294359515,0.22345358447024696,0.8768115942028986,0.37924861907958984
34,0.9042649731012957,0.2274654005703173,0.8804347843363665,0.32467253614163055
35,0.8942831217052716,0.2306616088331503,0.8641304339187733,0.3693435529003973
36,0.8983666062787743,0.2288330552690475,0.8731884075247723,0.35590702597645746
37,0.9015426494032415,0.2189036043337166,0.8768115959305695,0.3390078527339991
38,0.9069872959339467,0.21253083816673707,0.8713768115942029,0.322488271239875
39,0.910163339058414,0.20825096237356563,0.8750000017276709,0.34346368995265686
40,0.9015426494032415,0.20480626141365124,0.8659420289855072,0.37558230973672174
41,0.9069872955012451,0.19861581142714582,0.8768115959305695,0.3115565530631853
42,0.9115245010156164,0.1995218533028708,0.8840579710144928,0.3155337939227837
43,0.9051724140094543,0.2016913765760818,0.8659420281216719,0.3702134196309076
44,0.9029038111440932,0.1972980280482834,0.8750000017276709,0.3382332748261051
45,0.9083484575666231,0.19676376706134602,0.8822463768115942,0.33775525810062024
46,0.9083484570257461,0.2036481794449898,0.8768115942028986,0.3169918483582096
47,0.9106170597829317,0.197449592437372,0.875,0.4317974940590236
48,0.9033575316522602,0.2011844904691035,0.8750000017276709,0.3395347880280536
49,0.9074410160094121,0.200133226784842,0.8822463768115942,0.34130549258080084
0,0.5485480946983919,1.0454925495570022,0.6413043469622515,0.6715395053227743
1,0.6102540833763981,0.7477667616196856,0.6521739113158074,0.5980260095734528
2,0.661978221415608,0.6483188611193275,0.6739130434782609,0.5799719915873762
3,0.6855716876239396,0.5951610759252213,0.6847826069679813,0.555505533149277
4,0.739110707587642,0.5390639014122923,0.7373188397158748,0.5207031032313472
5,0.7586206894388217,0.4957531289807681,0.7753623171129088,0.48575544400491577
6,0.7831215970961888,0.4632266506742003,0.8152173904405124,0.4468783027883889
7,0.8044464610882117,0.429672357012702,0.8097826078318168,0.4378732110279194
8,0.8271324864965601,0.38171520753477967,0.8007246394088303,0.41645463307698566
9,0.8303085298373781,0.37672806683988624,0.8605072455129762,0.35990232617958734
10,0.8393829398925421,0.3499084062563313,0.8641304347826086,0.3515903487585593
11,0.8593466421437134,0.3213995372751447,0.8641304330549379,0.34470948015434155
12,0.8747731398540919,0.3031443987048473,0.8442028985507246,0.3308425761651302
13,0.8688747734642721,0.29585965115664875,0.8749999991361646,0.30328617882037506
14,0.8802177857357447,0.28329604428714505,0.8786231884057971,0.30927839097769366
15,0.8706896548478876,0.287217745898856,0.8659420272578364,0.31834789959416876
16,0.8774954629030938,0.2840822474277171,0.8894927518955176,0.28771360715230304
17,0.8947368422134385,0.24873522613637028,0.8858695652173914,0.3065074369095374
18,0.8852087111092306,0.2503528885962526,0.8913043486899224,0.3079442513593729
19,0.8838475500174313,0.26271825871969523,0.8460144944812941,0.3119285512661588
20,0.8738656984050563,0.2774960405975851,0.8858695660812267,0.32263944999895233
21,0.8874773137582409,0.2627402495883554,0.8278985515884731,0.36244724064633466
22,0.8734119781132402,0.280174135296401,0.8550724646319514,0.36303498736326245
23,0.899727767478749,0.24667309995355277,0.8949275370957195,0.3053845834472905
24,0.8847549908174145,0.24970565144033485,0.894927536231884,0.2736314882834752
25,0.8870235937909509,0.23822623026133016,0.8858695660812267,0.2857434566038242
26,0.8979128853379057,0.233215029167177,0.8840579710144928,0.2725242078304291
27,0.8983666062787743,0.22689840889885723,0.9003623205682506,0.27233735223611194
28,0.9047186930685857,0.21818758604098146,0.8858695634897205,0.2818182173414507
29,0.8974591653706158,0.2305466421016115,0.8858695669450621,0.28920925678550335
30,0.8956442834461233,0.2315294983274491,0.9003623171129088,0.2944481267013412
31,0.8956442830134217,0.22882737043548626,0.9021739113158074,0.3129207949707474
32,0.9110707800747478,0.21576339558118485,0.8931159420289855,0.2909143577883209
33,0.906533575209429,0.20401034051190703,0.9039855081102123,0.2765609719183134
34,0.9074410163339383,0.2082130537789227,0.8949275379595549,0.27219520422859467
35,0.903357531868611,0.2116299089848887,0.8840579701506573,0.2781735585219618
36,0.8997277675869244,0.21093261002574773,0.8586956504462422,0.33323407821033313
37,0.9038112522686026,0.20887941965823165,0.9003623171129088,0.2852422798025435
38,0.8956442830134217,0.22629340252620989,0.8913043478260869,0.31130964492542157
39,0.8992740468624066,0.20917292261080386,0.8731884040694305,0.29713787203249725
40,0.9060798550257881,0.2123656201898078,0.8949275345042131,0.30993333199749823
41,0.9006352089277846,0.2125097937246416,0.9039855055187059,0.3358735696993012
42,0.9015426499441185,0.21591580548271294,0.9021739113158074,0.3584403909634853
43,0.9092558984747816,0.20173430837650264,0.8894927536231884,0.2839894348728484
44,0.8956442833379479,0.2181946716918703,0.894927536231884,0.26730565446010535
45,0.9047186929604103,0.20666733129920198,0.907608693924503,0.2828458776508552
46,0.9024500904195755,0.20083865236673512,0.9003623171129088,0.3234892239173253
47,0.9097096187665977,0.19563435810447388,0.9021739130434783,0.2917389079280522
48,0.9142468236319167,0.19307589693207922,0.9003623171129088,0.3297259613223698
49,0.906079854701262,0.19277505444095702,0.8949275370957195,0.2977777011152627
0,0.5499092557361035,1.0039968027609878,0.6376811602841252,0.6283646269121032
1,0.5794010892537458,0.7756399946074304,0.6141304347826086,0.6359602377034616
2,0.6365698730664331,0.6824477759549925,0.6884057953737784,0.5762711236442345
3,0.6724137933197991,0.6003762274818282,0.7228260869565217,0.5462369003157684
4,0.7168784026874605,0.5503068708572976,0.7300724654957869,0.5344485817612081
5,0.7581669691470054,0.49911882797300056,0.7735507229100103,0.4849721741849098
6,0.7794918333553792,0.45620046493795086,0.7735507229100103,0.48649423105129297
7,0.7840290381125227,0.4355278485699704,0.7880434799885404,0.4582788564156795
8,0.826678766204744,0.3880156976341552,0.8134057988291201,0.430271225562994
9,0.8348457353517494,0.3685156730580027,0.8242753623188406,0.4266530806603639
10,0.8430127039578779,0.35552027756635596,0.7735507255015166,0.45732386993325275
11,0.8543557165538767,0.33715992154529867,0.7989130426144254,0.4423116747883783
12,0.8725045368805555,0.32338396634250716,0.8496376811594203,0.41609365395877673
13,0.8611615247172583,0.30614218737815124,0.8405797101449275,0.4039602754772573
14,0.8711433760051069,0.281312598398939,0.8478260869565217,0.3872016452360844
15,0.8797640652275778,0.2685221265426781,0.8387681150781936,0.3786862622136655
16,0.8833938296174397,0.2621395584946319,0.8514492744984834,0.3964140458383422
17,0.8856624321582746,0.27003553085123777,0.8387681159420289,0.4223474514657173
18,0.8852087113255814,0.2560504232203679,0.8623188388520393,0.38609638551007147
19,0.8942831217052716,0.2521673866603422,0.8659420272578364,0.38007106038107386
20,0.8897459167317773,0.24605144679330004,0.8514492753623188,0.38337116137794824
21,0.8933756806889377,0.22254392818400734,0.8460144927536232,0.39867086341415625
22,0.8929219599644199,0.2333565440346671,0.8568840579710145,0.4369401754676432
23,0.8979128859869582,0.2431310932887228,0.8532608695652174,0.38201849356941553
24,0.8892921962236103,0.24153200549136056,0.8695652182551398,0.3820565412009972
25,0.8951905627216056,0.23532906634405173,0.8605072463768116,0.40171936543091485
26,0.8983666060624235,0.22262202568365744,0.8478260869565217,0.386889577343844
27,0.8997277673705736,0.21845439530760322,0.8768115924752277,0.37033074403154675
28,0.8942831219216224,0.22986546110111658,0.8514492744984834,0.38653780800708826
29,0.8988203265705905,0.211970214104912,0.8442028985507246,0.380106370518173
30,0.8911070777154012,0.24428615552760297,0.8605072463768116,0.3909079350423122
31,0.8983666059542481,0.2301040267987606,0.8586956504462422,0.3694853683312734
32,0.9042649728849449,0.21804762238166725,0.8659420272578364,0.3865681221519691
33,0.8988203265705905,0.21894418214280462,0.8749999982723291,0.3960748902265576
34,0.9056261346257967,0.2082610101102701,0.8677536249160767,0.40601876896360645
35,0.90925589804208,0.20105489585447225,0.8659420289855072,0.438632285249406
36,0.903811252376778,0.2031144475439283,0.871376809866532,0.4448617739953857
37,0.9015426499441185,0.19922157697474244,0.8550724646319514,0.427210555560347
38,0.9101633393829401,0.20142647968148797,0.8623188405797102,0.4113187893577244
39,0.9092558984747816,0.20673096631594448,0.8731884040694305,0.41719472840212396
40,0.9047186929604103,0.19576519457268413,0.8586956521739131,0.4545881977115852
41,0.9038112524849533,0.20057927956382074,0.8605072463768116,0.44724299985429516
42,0.9065335754257797,0.19948575933702195,0.8677536231884058,0.45105045040448505
43,0.9024500906359262,0.2115949549173054,0.8496376811594203,0.4482754369576772
44,0.9106170601074579,0.2032126118505066,0.8623188388520393,0.4319043699382008
45,0.9101633395992909,0.20447889949362422,0.8605072446491407,0.3975570694259975
46,0.9056261340849197,0.19529688017554378,0.8586956539015839,0.4135776421298151
47,0.8933756809052884,0.20276820475739274,0.8496376802955848,0.3963188196437946
48,0.9029038112522686,0.2037577768094743,0.8623188388520393,0.3948838732380798
49,0.9024500910686278,0.19517929659997488,0.8659420272578364,0.3897940589897875
